date,city,precipitation,precip_interp_1
2022-02-15,NY,0.0,0.0
2022-02-16,NY,0.0,0.0
2022-02-17,NY,0.23,0.23
2022-02-18,NY,0.39,0.39
2022-02-19,NY,0.0,0.0
2022-02-20,NY,0.0,0.0
2022-02-21,NY,0.0,0.0
2022-02-22,NY,0.14,0.14
2022-02-23,NY,0.0,0.0
2022-02-24,NY,0.0,0.0
2022-02-25,NY,0.78,0.78
2022-02-26,NY,0.0,0.0
2022-02-27,NY,0.0,0.0
2022-02-28,NY,0.0,0.0
2022-03-01,NY,0.0,0.0
2022-03-02,NY,0.0,0.0
2022-03-03,NY,0.08,0.08
2022-03-04,NY,0.0,0.0
2022-03-05,NY,0.0,0.0
2022-03-06,NY,0.05,0.05
2022-03-07,NY,0.06,0.06
2022-03-08,NY,0.0,0.0
2022-03-09,NY,0.61,0.61
2022-03-10,NY,0.0,0.0
2022-03-11,NY,0.0,0.0
2022-03-12,NY,0.5,0.5
2022-03-13,NY,0.0,0.0
2022-03-14,NY,0.0,0.0
2022-03-15,NY,0.0,0.0
2022-03-16,NY,0.0,0.0
2022-03-17,NY,0.06,0.06
2022-03-18,NY,0.0,0.0
2022-03-19,NY,0.18,0.18
2022-03-20,NY,0.0,0.0
2022-03-21,NY,0.0,0.0
2022-03-22,NY,0.0,0.0
2022-03-23,NY,0.07,0.07
2022-03-24,NY,0.93,0.93
2022-03-25,NY,0.03,0.03
2022-03-26,NY,0.0,0.0
2022-03-27,NY,0.0,0.0
2022-03-28,NY,0.0,0.0
2022-03-29,NY,0.0,0.0
2022-03-30,NY,0.0,0.0
2022-03-31,NY,0.05,0.05
2022-04-01,NY,0.08,0.08
2022-04-02,NY,0.0,0.0
2022-04-03,NY,0.1,0.1
2022-04-04,NY,0.0,0.0
2022-04-05,NY,0.06,0.06
2022-04-06,NY,0.54,0.54
2022-04-07,NY,0.45,0.45
2022-04-08,NY,0.04,0.04
2022-04-09,NY,0.02,0.02
2022-04-10,NY,0.0,0.0
2022-04-11,NY,0.0,0.0
2022-04-12,NY,0.02,0.02
2022-04-13,NY,0.0,0.0
2022-04-14,NY,0.08,0.08
2022-04-15,NY,0.01,0.01
2022-04-16,NY,0.09,0.09
2022-04-17,NY,0.0,0.0
2022-04-18,NY,0.96,0.96
2022-04-19,NY,0.59,0.59
2022-04-20,NY,0.0,0.0
2022-04-21,NY,0.0,0.0
2022-04-22,NY,0.0,0.0
2022-04-23,NY,0.0,0.0
2022-04-24,NY,0.0,0.0
2022-04-25,NY,0.0,0.0
2022-04-26,NY,0.06,0.06
2022-04-27,NY,0.0,0.0
2022-04-28,NY,0.0,0.0
2022-04-29,NY,0.0,0.0
2022-04-30,NY,0.0,0.0
2022-05-01,NY,0.0,0.0
2022-05-02,NY,0.51,0.51
2022-05-03,NY,0.0,0.0
2022-05-04,NY,0.04,0.04
2022-05-05,NY,0.0,0.0
2022-05-06,NY,0.85,0.85
2022-05-07,NY,0.96,0.96
2022-05-08,NY,0.0,0.0
2022-05-09,NY,0.0,0.0
2022-05-10,NY,0.0,0.0
2022-05-11,NY,0.0,0.0
2022-05-12,NY,0.0,0.0
2022-05-13,NY,0.0,0.0
2022-05-14,NY,0.15,0.15
2022-05-15,NY,0.0,0.0
2022-05-16,NY,0.09,0.09
2022-05-17,NY,0.0,0.0
2022-05-18,NY,0.0,0.0
2022-05-19,NY,1.04,1.04
2022-05-20,NY,0.49,0.49
2022-05-21,NY,0.0,0.0
2022-05-22,NY,0.0,0.0
2022-05-23,NY,0.0,0.0
2022-05-24,NY,0.0,0.0
2022-05-25,NY,0.0,0.0
2022-05-26,NY,0.0,0.0
2022-05-27,NY,0.05,0.05
2022-05-28,NY,0.16,0.16
2022-05-29,NY,0.0,0.0
2022-05-30,NY,0.0,0.0
2022-05-31,NY,0.0,0.0
2022-06-01,NY,1.36,1.36
2022-06-02,NY,0.3,0.3
2022-06-03,NY,0.0,0.0
2022-06-04,NY,0.0,0.0
2022-06-05,NY,0.0,0.0
2022-06-06,NY,0.0,0.0
2022-06-07,NY,0.04,0.04
2022-06-08,NY,0.0,0.0
2022-06-09,NY,0.6,0.6
2022-06-10,NY,0.0,0.0
2022-06-11,NY,0.0,0.0
2022-06-12,NY,0.15,0.15
2022-06-13,NY,0.0,0.0
2022-06-14,NY,0.0,0.0
2022-06-15,NY,0.0,0.0
2022-06-16,NY,0.29,0.29
2022-06-17,NY,0.0,0.0
2022-06-18,NY,0.0,0.0
2022-06-19,NY,0.0,0.0
2022-06-20,NY,0.0,0.0
2022-06-21,NY,0.02,0.02
2022-06-22,NY,0.14,0.14
2022-06-23,NY,0.0,0.0
2022-06-24,NY,0.0,0.0
2022-06-25,NY,0.0,0.0
2022-06-26,NY,0.0,0.0
2022-06-27,NY,0.35,0.35
2022-06-28,NY,0.0,0.0
2022-06-29,NY,0.0,0.0
2022-06-30,NY,0.0,0.0
2022-07-01,NY,0.0,0.0
2022-07-02,NY,0.0,0.0
2022-07-03,NY,0.0,0.0
2022-07-04,NY,0.0,0.0
2022-07-05,NY,0.01,0.01
2022-07-06,NY,0.0,0.0
2022-07-07,NY,0.0,0.0
2022-07-08,NY,0.26,0.26
2022-07-09,NY,0.0,0.0
2022-07-10,NY,0.0,0.0
2022-07-11,NY,0.0,0.0
2022-07-12,NY,0.0,0.0
2022-07-13,NY,0.0,0.0
2022-07-14,NY,0.0,0.0
2022-07-15,NY,0.0,0.0
2022-07-16,NY,0.02,0.02
2022-07-17,NY,0.02,0.02
2022-07-18,NY,0.38,0.38
2022-07-19,NY,0.0,0.0
2022-07-20,NY,0.0,0.0
2022-07-21,NY,0.0,0.0
2022-07-22,NY,0.0,0.0
2022-07-23,NY,0.0,0.0
2022-07-24,NY,0.0,0.0
2022-07-25,NY,0.23,0.23
2022-07-26,NY,0.0,0.0
2022-07-27,NY,0.0,0.0
2022-07-28,NY,0.18,0.18
2022-07-29,NY,0.0,0.0
2022-07-30,NY,0.0,0.0
2022-07-31,NY,0.0,0.0
2022-08-01,NY,0.25,0.25
2022-08-02,NY,0.0,0.0
2022-08-03,NY,0.0,0.0
2022-08-04,NY,0.0,0.0
2022-08-05,NY,0.0,0.0
2022-08-06,NY,0.0,0.0
2022-08-07,NY,0.01,0.01
2022-08-08,NY,0.0,0.0
2022-08-09,NY,0.0,0.0
2022-08-10,NY,0.0,0.0
2022-08-11,NY,0.35,0.35
2022-08-12,NY,0.0,0.0
2022-08-13,NY,0.0,0.0
2022-08-14,NY,0.0,0.0
2022-08-15,NY,0.0,0.0
2022-08-16,NY,0.0,0.0
2022-08-17,NY,0.13,0.13
2022-08-18,NY,0.0,0.0
2022-08-19,NY,0.0,0.0
2022-08-20,NY,0.0,0.0
2022-08-21,NY,0.0,0.0
2022-08-22,NY,0.03,0.03
2022-08-23,NY,0.0,0.0
2022-08-24,NY,0.0,0.0
2022-08-25,NY,0.0,0.0
2022-08-26,NY,0.02,0.02
2022-08-27,NY,0.0,0.0
2022-08-28,NY,0.0,0.0
2022-08-29,NY,0.0,0.0
2022-08-30,NY,0.06,0.06
2022-08-31,NY,0.0,0.0
2022-09-01,NY,0.0,0.0
2022-09-02,NY,0.0,0.0
2022-09-03,NY,0.0,0.0
2022-09-04,NY,0.03,0.03
2022-09-05,NY,0.0,0.0
2022-09-06,NY,0.87,0.87
2022-09-07,NY,0.0,0.0
2022-09-08,NY,0.0,0.0
2022-09-09,NY,0.0,0.0
2022-09-10,NY,0.0,0.0
2022-09-11,NY,0.2,0.2
2022-09-12,NY,0.06,0.06
2022-09-13,NY,0.01,0.01
2022-09-14,NY,0.0,0.0
2022-09-15,NY,0.0,0.0
2022-09-16,NY,0.0,0.0
2022-09-17,NY,0.0,0.0
2022-09-18,NY,0.0,0.0
2022-09-19,NY,0.03,0.03
2022-09-20,NY,0.0,0.0
2022-09-21,NY,0.0,0.0
2022-09-22,NY,0.34,0.34
2022-09-23,NY,0.0,0.0
2022-09-24,NY,0.0,0.0
2022-09-25,NY,0.31,0.31
2022-09-26,NY,0.0,0.0
2022-09-27,NY,0.0,0.0
2022-09-28,NY,0.0,0.0
2022-09-29,NY,0.0,0.0
2022-09-30,NY,0.0,0.0
2022-10-01,NY,0.89,0.89
2022-10-02,NY,0.19,0.19
2022-10-03,NY,0.78,0.78
2022-10-04,NY,1.38,1.38
2022-10-05,NY,0.55,0.55
2022-10-06,NY,0.0,0.0
2022-10-07,NY,0.0,0.0
2022-10-08,NY,0.04,0.04
2022-10-09,NY,0.0,0.0
2022-10-10,NY,0.0,0.0
2022-10-11,NY,0.0,0.0
2022-10-12,NY,0.0,0.0
2022-10-13,NY,1.11,1.11
2022-10-14,NY,0.11,0.11
2022-10-15,NY,0.0,0.0
2022-10-16,NY,0.0,0.0
2022-10-17,NY,0.08,0.08
2022-10-18,NY,0.0,0.0
2022-10-19,NY,0.0,0.0
2022-10-20,NY,0.0,0.0
2022-10-21,NY,0.0,0.0
2022-10-22,NY,0.0,0.0
2022-10-23,NY,0.03,0.03
2022-10-24,NY,0.37,0.37
2022-10-25,NY,0.0,0.0
2022-10-26,NY,0.0,0.0
2022-10-27,NY,0.0,0.0
2022-10-28,NY,0.0,0.0
2022-10-29,NY,0.0,0.0
2022-10-30,NY,0.0,0.0
2022-10-31,NY,0.08,0.08
2022-11-01,NY,0.21,0.21
2022-11-02,NY,0.0,0.0
2022-11-03,NY,0.0,0.0
2022-11-04,NY,0.0,0.0
2022-11-05,NY,0.0,0.0
2022-11-06,NY,0.0,0.0
2022-11-07,NY,0.0,0.0
2022-11-08,NY,0.0,0.0
2022-11-09,NY,0.0,0.0
2022-11-10,NY,0.0,0.0
2022-11-11,NY,0.51,0.51
2022-11-12,NY,0.06,0.06
2022-11-13,NY,0.09,0.09
2022-11-14,NY,0.0,0.0
2022-11-15,NY,0.43,0.43
2022-11-16,NY,0.2,0.2
2022-11-17,NY,0.0,0.0
2022-11-18,NY,0.01,0.01
2022-11-19,NY,0.0,0.0
2022-11-20,NY,0.0,0.0
2022-11-21,NY,0.0,0.0
2022-11-22,NY,0.0,0.0
2022-11-23,NY,0.0,0.0
2022-11-24,NY,0.0,0.0
2022-11-25,NY,0.02,0.02
2022-11-26,NY,0.0,0.0
2022-11-27,NY,0.56,0.56
2022-11-28,NY,0.0,0.0
2022-11-29,NY,0.0,0.0
2022-11-30,NY,0.34,0.34
2022-12-01,NY,0.0,0.0
2022-12-02,NY,0.0,0.0
2022-12-03,NY,0.23,0.23
2022-12-04,NY,0.0,0.0
2022-12-05,NY,0.0,0.0
2022-12-06,NY,0.43,0.43
2022-12-07,NY,0.31,0.31
2022-12-08,NY,0.0,0.0
2022-12-09,NY,0.0,0.0
2022-12-10,NY,0.0,0.0
2022-12-11,NY,0.18,0.18
2022-12-12,NY,0.03,0.03
2022-12-13,NY,0.0,0.0
2022-12-14,NY,0.0,0.0
2022-12-15,NY,0.6,0.6
2022-12-16,NY,0.68,0.68
2022-12-17,NY,0.0,0.0
2022-12-18,NY,0.0,0.0
2022-12-19,NY,0.0,0.0
2022-12-20,NY,0.0,0.0
2022-12-21,NY,0.0,0.0
2022-12-22,NY,0.14,0.14
2022-12-23,NY,0.3,0.3
2022-12-24,NY,0.0,0.0
2022-12-25,NY,0.0,0.0
2022-12-26,NY,0.0,0.0
2022-12-27,NY,0.0,0.0
2022-12-28,NY,0.0,0.0
2022-12-29,NY,0.0,0.0
2022-12-30,NY,0.0,0.0
2022-12-31,NY,0.27,0.27
2023-01-01,NY,0.0,0.0
2023-01-02,NY,0.02,0.02
2023-01-03,NY,0.36,0.36
2023-01-04,NY,0.01,0.01
2023-01-05,NY,0.05,0.05
2023-01-06,NY,0.25,0.25
2023-01-07,NY,0.0,0.0
2023-01-08,NY,0.0,0.0
2023-01-09,NY,0.02,0.02
2023-01-10,NY,0.0,0.0
2023-01-11,NY,0.0,0.0
2023-01-12,NY,0.27,0.27
2023-01-13,NY,0.03,0.03
2023-01-14,NY,0.0,0.0
2023-01-15,NY,0.0,0.0
2023-01-16,NY,0.0,0.0
2023-01-17,NY,0.0,0.0
2023-01-18,NY,0.0,0.0
2023-01-19,NY,0.96,0.96
2023-01-20,NY,0.0,0.0
2023-01-21,NY,0.0,0.0
2023-01-22,NY,0.47,0.47
2023-01-23,NY,0.24,0.24
2023-01-24,NY,0.0,0.0
2023-01-25,NY,0.97,0.97
2023-01-26,NY,0.23,0.23
2023-01-27,NY,0.0,0.0
2023-01-28,NY,0.0,0.0
2023-01-29,NY,0.0,0.0
2023-01-30,NY,0.0,0.0
2023-01-31,NY,0.03,0.03
2023-02-01,NY,0.02,0.02
2023-02-02,NY,0.0,0.0
2023-02-03,NY,0.0,0.0
2023-02-04,NY,0.0,0.0
2023-02-05,NY,0.0,0.0
2023-02-06,NY,0.0,0.0
2023-02-07,NY,0.02,0.02
2023-02-08,NY,0.01,0.01
2023-02-09,NY,0.0,0.0
2023-02-10,NY,0.0,0.0
2023-02-11,NY,0.0,0.0
2023-02-12,NY,0.04,0.04
2023-02-13,NY,0.0,0.0
2023-02-14,NY,0.0,0.0
2023-02-15,NY,0.0,0.0
2023-02-16,NY,0.08,0.08
2023-02-17,NY,0.37,0.37
2023-02-18,NY,0.0,0.0
2023-02-19,NY,0.0,0.0
2023-02-20,NY,0.0,0.0
2023-02-21,NY,0.19,0.19
2023-02-22,NY,0.17,0.17
2023-02-23,NY,0.03,0.03
2023-02-24,NY,0.0,0.0
2023-02-25,NY,0.0,0.0
2023-02-26,NY,0.0,0.0
2023-02-27,NY,0.32,0.32
2023-02-28,NY,0.29,0.29
2023-03-01,NY,0.02,0.02
2023-03-02,NY,0.0,0.0
2023-03-03,NY,0.11,0.11
2023-03-04,NY,0.83,0.83
2023-03-05,NY,0.0,0.0
2023-03-06,NY,0.0,0.0
2023-03-07,NY,0.08,0.08
2023-03-08,NY,0.0,0.0
2023-03-09,NY,0.0,0.0
2023-03-10,NY,0.37,0.37
2023-03-11,NY,0.46,0.46
2023-03-12,NY,0.0,0.0
2023-03-13,NY,1.1,1.1
2023-03-14,NY,0.08,0.08
2023-03-15,NY,0.0,0.0
2023-03-16,NY,0.0,0.0
2023-03-17,NY,0.0,0.0
2023-03-18,NY,0.02,0.02
2023-03-19,NY,0.0,0.0
2023-03-20,NY,0.0,0.0
2023-03-21,NY,0.0,0.0
2023-03-22,NY,0.0,0.0
2023-03-23,NY,0.08,0.08
2023-03-24,NY,0.01,0.01
2023-03-25,NY,0.1,0.1
2023-03-26,NY,0.0,0.0
2023-03-27,NY,0.16,0.16
2023-03-28,NY,0.02,0.02
2023-03-29,NY,0.0,0.0
2023-03-30,NY,0.02,0.02
2023-03-31,NY,0.0,0.0
2023-04-01,NY,0.22,0.22
2023-04-02,NY,0.0,0.0
2023-04-03,NY,0.0,0.0
2023-04-04,NY,0.0,0.0
2023-04-05,NY,0.0,0.0
2023-04-06,NY,0.02,0.02
2023-04-07,NY,0.0,0.0
2023-04-08,NY,0.0,0.0
2023-04-09,NY,0.0,0.0
2023-04-10,NY,0.0,0.0
2023-04-11,NY,0.0,0.0
2023-04-12,NY,0.0,0.0
2023-04-13,NY,0.0,0.0
2023-04-14,NY,0.0,0.0
2023-04-15,NY,0.02,0.02
2023-04-16,NY,0.0,0.0
2023-04-17,NY,0.01,0.01
2023-04-18,NY,0.0,0.0
2023-04-19,NY,0.0,0.0
2023-04-20,NY,0.0,0.0
2023-04-21,NY,0.0,0.0
2023-04-22,NY,1.02,1.02
2023-04-23,NY,1.26,1.26
2023-04-24,NY,0.0,0.0
2023-04-25,NY,0.0,0.0
2023-04-26,NY,0.0,0.0
2023-04-27,NY,0.0,0.0
2023-04-28,NY,0.37,0.37
2023-04-29,NY,1.75,1.75
2023-04-30,NY,1.36,1.36
2023-05-01,NY,0.03,0.03
2023-05-02,NY,0.1,0.1
2023-05-03,NY,0.01,0.01
2023-05-04,NY,0.16,0.16
2023-05-05,NY,0.0,0.0
2023-05-06,NY,0.0,0.0
2023-05-07,NY,0.0,0.0
2023-05-08,NY,0.0,0.0
2023-05-09,NY,0.0,0.0
2023-05-10,NY,0.0,0.0
2023-05-11,NY,0.0,0.0
2023-05-12,NY,0.0,0.0
2023-05-13,NY,0.0,0.0
2023-05-14,NY,0.0,0.0
2023-05-15,NY,0.0,0.0
2023-05-16,NY,0.0,0.0
2023-05-17,NY,0.0,0.0
2023-05-18,NY,0.0,0.0
2023-05-19,NY,0.0,0.0
2023-05-20,NY,1.65,1.65
2023-05-21,NY,0.0,0.0
2023-05-22,NY,0.0,0.0
2023-05-23,NY,0.0,0.0
2023-05-24,NY,0.01,0.01
2023-05-25,NY,0.0,0.0
2023-05-26,NY,0.0,0.0
2023-05-27,NY,0.0,0.0
2023-05-28,NY,0.0,0.0
2023-05-29,NY,0.0,0.0
2023-05-30,NY,0.0,0.0
2023-05-31,NY,0.0,0.0
2023-06-01,NY,0.0,0.0
2023-06-02,NY,0.02,0.02
2023-06-03,NY,0.0,0.0
2023-06-04,NY,0.0,0.0
2023-06-05,NY,0.0,0.0
2023-06-06,NY,0.03,0.03
2023-06-07,NY,0.0,0.0
2023-06-08,NY,0.0,0.0
2023-06-09,NY,0.06,0.06
2023-06-10,NY,0.03,0.03
2023-06-11,NY,0.02,0.02
2023-06-12,NY,0.18,0.18
2023-06-13,NY,0.0,0.0
2023-06-14,NY,0.24,0.24
2023-06-15,NY,0.0,0.0
2023-06-16,NY,0.2,0.2
2023-06-17,NY,0.0,0.0
2023-06-18,NY,0.0,0.0
2023-06-19,NY,0.0,0.0
2023-06-20,NY,0.0,0.0
2023-06-21,NY,0.0,0.0
2023-06-22,NY,0.0,0.0
2023-06-23,NY,0.0,0.0
2023-06-24,NY,0.03,0.03
2023-06-25,NY,0.0,0.0
2023-06-26,NY,0.01,0.01
2023-06-27,NY,0.02,0.02
2023-06-28,NY,0.17,0.17
2023-06-29,NY,0.0,0.0
2023-06-30,NY,0.0,0.0
2023-07-01,NY,0.0,0.0
